0;0;14.5;0;1;1.76357;223;100;321.5472222
0;0;12.8;0;3;2.1;270;100;0
0;0;11.8;0;0;1.76957;107;100;0
0;0;10.8;0;0;1.03833;107;100;0
0;0;10.6;0;0;1.197;131;100;0
0;0;9.5;0;0;1.53599;136;100;0
0;0;8.9;0;0;1.33181;120;100;0
0;0;8.4;0;0;1.30062;172;100;0
0;0;7.8;0;0;1.28891;86;100;0
0;0;7.5;0;0;1.35795;101;100;0
0;0;7.1;0;0;1.5;260;100;0
0;0;6.3;0;0;1.23293;235;100;0
0;0;6.3;0;0;1.13792;210;100;0
34.92;2.5;6;0;0;1.13557;185;100;0
175;3.2;8.1;1;0;0.987318;160;100;0
316.34;4.1;12.8;1;0;1.05901;135;100;782.1305556
430.67;4.9;15.7;1;0;2.1;110;100;1797.033333
503.57;5.5;18.3;1;0;1.5;80;98;1580.641667
527.08;5.7;20;1;0;1.23441;70;98;1486.891667
498.76;5.4;21.3;1;0;1.5;60;85;1337.409471
421.54;4.8;22.5;1;0;1.7579;60;75;1296.475
303.88;4;23.3;1;0;1.5;60;71;2515.094444
160.97;3.1;23.2;1;0;2.1;60;74;2465.647222
24.09;2.5;18.9;0;0;2.1;260;98;1153.513889
0;0;15.5;0;0;2.1;280;100;144.9108635
0;0;16.5;0;14;1.01046;180;76;0
0;0;15.4;0;10;0.623973;235;81;0
0;0;15.2;0;0;0.643023;239;75;0
0;0;14.4;0;0;0.829728;239;78;0
0;0;13.5;0;0;0.949643;94;83;0
0;0;12.7;0;0;1.00597;125;88;0
0;0;12.2;0;0;0.611604;125;89;0
0;0;11.9;0;0;0.524094;125;90;0
0;0;11.4;0;0;0.213264;125;94;0
0;0;10.7;0;48;0.716889;103;99;0
0;0;10.2;0;97;0.817021;90;100;0
0;0;10.3;0;100;0.829117;103;100;0
3.182;0.8;10.3;0;100;0.607474;101;100;0
17.046;1;10.9;1;100;0.718092;106;100;0
31.12;1.2;11.1;1;100;1.4724;93;98;0
42.512;1.5;12.4;1;100;2.21533;101;91;163.7555556
94.563;1.7;13.5;1;100;2.49236;105;87;616.5444444
481.387;3.6;15.4;1;51;3.02717;99;80;810.0277778
159.47;1.8;16.1;1;97;2.71483;102;78;1072.372222
376.95;3;16.4;1;54;3.02968;83;77;1559.697222
296.055;3.3;16;1;24;2.71608;109;80;2292.4039
155.42;3.1;15.8;1;0;2.27683;112;81;2404.658333
20.5469;2.3;14.7;0;8;1.30645;148;87;1087.902778
0;0;13.1;0;0;1.04264;161;92;76.49444444
0;0;12.2;0;93;1.0077;269;93;0
0;0;12;0;80;1.44554;273;93;0
0;0;13.4;0;93;3.47366;263;91;0
0;0;13.2;0;97;5.81348;277;88;0
0;0;12.5;0;100;5.75578;224;86;0
0;0;11.9;0;100;5.70892;277;90;0
